target_program,target_address,target_offset,name,mangled_name,namespace,kind,provenance,confidence,evidence_type,source_program,source_file,source_module,source_segment,source_offset,body_sha256,notes
PokemonMoon_US_v1_0,0x003A843C,0x002A843C,Field::MoveModel::FieldMoveModelAreaCharaAccessor::~FieldMoveModelAreaCharaAccessor(),_ZN5Field9MoveModel31FieldMoveModelAreaCharaAccessorD1Ev,Field::MoveModel::FieldMoveModelAreaCharaAccessor,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A843C,379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A84A0,0x002A84A0,Field::SubScreen::FieldSubScreen::SetEventXMenu(Field::EventXMenu*),_ZN5Field9SubScreen14FieldSubScreen13SetEventXMenuEPNS_10EventXMenuE,Field::SubScreen::FieldSubScreen,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A84A0,d6fdb6fb53b97ea0ffdf9e38f755ba28aa6bc13990292a8f10d4d3904cb10c33,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A84A8,0x002A84A8,Field::SubScreen::FieldSubScreen::SetFieldMenuProc(App::FieldMenu::FieldMenuSubWindowProc*),_ZN5Field9SubScreen14FieldSubScreen16SetFieldMenuProcEPN3App9FieldMenu22FieldMenuSubWindowProcE,Field::SubScreen::FieldSubScreen,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A84A8,f3209e9b48fb35c3f483228ff38d73d34b4f9ed7454f6bfb632064acfdbb58c2,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A95D0,0x002A95D0,Sound::PushBGMReq(Sound::FadeFrame),_ZN5Sound10PushBGMReqENS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A95D0,3b979dc59d2a71319669ec8c80931d8564eb1273cb6a3bd835f0b46a71c2f5f3,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A9630,0x002A9630,Sound::Set3DParam(gfl2::sound::SoundSystem::Sound3DParam const&),_ZN5Sound10Set3DParamERKN4gfl25sound11SoundSystem12Sound3DParamE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A9630,e00979a055463a710df95882a93f599dd98b88c6bf7437f981db6bf66fface21,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A9700,0x002A9700,"Sound::StopPlayer(unsigned int, unsigned int)",_ZN5Sound10StopPlayerEjj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A9700,3ef8799a36dd5eabaa61f40f0ec38201c2a891f5032510228732516072867a11,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A9768,0x002A9768,"Sound::ChangeSEPan(unsigned int, float, int)",_ZN5Sound11ChangeSEPanEjfi,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A9768,0a4272c65e0af2742a848efb80f6fb560dba08892f6021d404797c7acc4af68a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A9828,0x002A9828,Sound::HaveCommand(),_ZN5Sound11HaveCommandEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A9828,9e9bf91ca3eae687f305ffca0cec2ac8b5dd0d5edb15ab9006b744ea39bbd908,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A985C,0x002A985C,"Sound::IsSEPlaying(unsigned int, int)",_ZN5Sound11IsSEPlayingEji,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A985C,ff2e45fd890425f13d7421da4cfde37c60bc637e9f2a270d0b6e30180d8323ee,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A98D8,0x002A98D8,"Sound::Play3DActor(unsigned char, unsigned int, nw::snd::SoundStartable::StartInfo const*)",_ZN5Sound11Play3DActorEhjPKN2nw3snd14SoundStartable9StartInfoE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A98D8,ddf69555c4bec45f596b684a3504f94c8e3f17066920db412e878de1ae62e39d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A9924,0x002A9924,"Sound::StartBGMReq(unsigned int, Sound::FadeFrame)",_ZN5Sound11StartBGMReqEjNS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A9924,fa0b5e6531d60a7a0dc821f1f94a7ee0fb64ff7d547376805aeb75303d61add8,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003A99AC,0x002A99AC,"Sound::Stop3DActor(unsigned char, int)",_ZN5Sound11Stop3DActorEhi,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002A99AC,707335a20136a821c669dd9540efe6ff70576c03c55a57f6a80ff85fa2ee1436,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA4B4,0x002AA4B4,"Field::FieldSound::EndEventBGM(Sound::FadeFrame, Sound::FadeFrame)",_ZN5Field10FieldSound11EndEventBGMEN5Sound9FadeFrameES2_,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA4B4,f40441eafe3be922b3ffbcd8c5ffe87181dff3539560586d50bf3b87ff3f0db8,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA52C,0x002AA52C,"Sound::EndAppBGMReq(Sound::FadeFrame, Sound::FadeFrame)",_ZN5Sound12EndAppBGMReqENS_9FadeFrameES0_,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA52C,2a8b0a79c03f6ee3fcca065fc497bf72b17c3059af33c3b9bad545c977996397,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA698,0x002AA698,Sound::FadeInBGMReq(Sound::FadeFrame),_ZN5Sound12FadeInBGMReqENS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA698,c4e1a30b35d7bc3444151810f9f6094b76b70e94e7527aef1b6163c5602b12bf,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA730,0x002AA730,Sound::IsBGMPlaying(unsigned int),_ZN5Sound12IsBGMPlayingEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA730,1e96af36290f46eae479e84503b123fef90abca5f11e953fa72b764214eedee9,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA76C,0x002AA76C,Sound::IsBGMPlaying(),_ZN5Sound12IsBGMPlayingEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA76C,c7bb04f53f33249378b1ee26385a7a9d4167e8ac50452b4b21c06cbb9a15bcd0,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA7A0,0x002AA7A0,Sound::IsMEFinished(unsigned int),_ZN5Sound12IsMEFinishedEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA7A0,2608e2254f6e618141b0c10a02aa2edc724fd432f53ec0f2ab6f7271f4d20977,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA80C,0x002AA80C,"Sound::IsSEFinished(unsigned int, int)",_ZN5Sound12IsSEFinishedEji,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA80C,7f3d91ddb04a74f4028aedd577d0d24d29cd45182bbb050fcc0768ce949211da,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA8E8,0x002AA8E8,"Sound::ChangeSEPitch(unsigned int, float, int)",_ZN5Sound13ChangeSEPitchEjfi,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA8E8,e7f12f6fa152d3da4197812402a271d8f06c51915670b4dd3f06be2ad8bf7091,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AA97C,0x002AA97C,"Sound::ChangeSETempo(unsigned int, float, int)",_ZN5Sound13ChangeSETempoEjfi,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AA97C,f4556eb797bea078a19172aa39fc5c827c3440c1fa2aae044772de41c4952ebf,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AAA10,0x002AAA10,Sound::FadeOutBGMReq(Sound::FadeFrame),_ZN5Sound13FadeOutBGMReqENS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AAA10,a564931da7468c9e061a305842e376b39775d888224b9e2f55a682154736b34a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABAE8,0x002ABAE8,Sound::PopBGMOnlyReq(),_ZN5Sound13PopBGMOnlyReqEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABAE8,77a4b04673470aede15b4e97c7d01b2dcaef2acb5b44fafa167c22a8b8ec1559,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABB34,0x002ABB34,Sound::PrepareBGMReq(unsigned int),_ZN5Sound13PrepareBGMReqEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABB34,f0bad48db28fdb1bf59443449371d141f977e4e295f0d148e364cbfc1b891dd9,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABC28,0x002ABC28,"Sound::Set3DActorPan(unsigned char, float)",_ZN5Sound13Set3DActorPanEhf,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABC28,277dc08d8e8a2e1e7222028e1c422d5dcb8eb9856fe2b910ec160f1b371843a5,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABC6C,0x002ABC6C,"Sound::Set3DActorPos(unsigned char, gfl2::math::ExtendedVectorTemplate<gfl2::math::SpecializedExtendedVectorTemplate<nn::math::VEC3> > const&)",_ZN5Sound13Set3DActorPosEhRKN4gfl24math22ExtendedVectorTemplateINS1_33SpecializedExtendedVectorTemplateIN2nn4math4VEC3EEEEE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABC6C,7f3c9e22c4d985860f33693b194e1508fc861a463eb6035acecaa2223dbf903f,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABDBC,0x002ABDBC,"Sound::ChangeSEVolume(unsigned int, float, unsigned int, int)",_ZN5Sound14ChangeSEVolumeEjfji,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABDBC,652715a799668ae4164fc93d914bddcade203ce9251fc49195c2bf8c89788a3a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ABE58,0x002ABE58,"Sound::ChangeVoicePan(unsigned char, float)",_ZN5Sound14ChangeVoicePanEhf,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ABE58,7cb25afc46e0f543944350caba7f9c011b5fc65f11cf31f16789a804ca6dab95,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AC524,0x002AC524,Sound::StartAppBGMReq(unsigned int),_ZN5Sound14StartAppBGMReqEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AC524,cb4bae5427812d7e73034890400fcf324922722a579c383f508ebea39d124114,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACA94,0x002ACA94,"Sound::ChangeAppBGMReq(unsigned int, Sound::FadeFrame, Sound::FadeFrame)",_ZN5Sound15ChangeAppBGMReqEjNS_9FadeFrameES0_,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACA94,8d136187b82d8fa721b320a09b55ed1b34b127018112193bd823e89ded558436,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACAD0,0x002ACAD0,"Field::FieldSound::ChangeBGMVolume(float, Sound::FadeFrame)",_ZN5Field10FieldSound15ChangeBGMVolumeEfN5Sound9FadeFrameE,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACAD0,3058f139643a78038ff3c05d651cd637cfb5532ca5904307a5919c70858740ab,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACAD8,0x002ACAD8,"Sound::ChangeBGMVolume(float, unsigned int)",_ZN5Sound15ChangeBGMVolumeEfj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACAD8,0131ae86cf9d661fa4ddf467ec2f631d819d776071972ebd3b5ee17ebbaaeacb,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACCAC,0x002ACCAC,Sound::GetPlayingCount(unsigned int),_ZN5Sound15GetPlayingCountEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACCAC,1dc1ea51e774f3e91ec6c4fb70424606c298314d440931a9d6e0ec0a0db3ed15,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACD74,0x002ACD74,Sound::IsVoiceFinished(unsigned char),_ZN5Sound15IsVoiceFinishedEh,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACD74,e351eda7f59c4ef3007283f7b8e6bf823bcbcb84acc98e39e2877249f370b0ab,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACDEC,0x002ACDEC,"Sound::Set3DActorPitch(unsigned char, float)",_ZN5Sound15Set3DActorPitchEhf,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACDEC,e010ca946382f9fc605ed500b12b632b72416cdf4b0b8a8c867f586fb5239c87,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACF04,0x002ACF04,"Sound::ChangeVoice3DPos(unsigned char, gfl2::math::ExtendedVectorTemplate<gfl2::math::SpecializedExtendedVectorTemplate<nn::math::VEC3> > const&)",_ZN5Sound16ChangeVoice3DPosEhRKN4gfl24math22ExtendedVectorTemplateINS1_33SpecializedExtendedVectorTemplateIN2nn4math4VEC3EEEEE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACF04,0c2f4b259c64bd89994311bfb96ccac2a2b5fb5d67b42dd46f38859b348e7bbe,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ACF84,0x002ACF84,"Sound::ChangeVoicePitch(unsigned char, float)",_ZN5Sound16ChangeVoicePitchEhf,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ACF84,04e5e107b8d9b90f6d2eb6d28180d63ef90fe92aee74bbc0ffed276d1183a5a7,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD010,0x002AD010,Sound::FadeOutAppBGMReq(Sound::FadeFrame),_ZN5Sound16FadeOutAppBGMReqENS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD010,890eb94654dbbd0728dd0acba7829f7866bba0849a0ee9fa46db34928e2ba459,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD1CC,0x002AD1CC,"Sound::Set3DActorVolume(unsigned char, float)",_ZN5Sound16Set3DActorVolumeEhf,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD1CC,ffe662e7e2203209f20bcc8b288b4f17c96d495f7dbf694497490a49cb630e37,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD210,0x002AD210,Sound::SetListenerParam(gfl2::sound::SoundSystem::ListenerParam const&),_ZN5Sound16SetListenerParamERKN4gfl25sound11SoundSystem13ListenerParamE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD210,80b6dc90c798423ab881c279188a4d01d1b7bfeda926e4a35a6843b679d440f4,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD264,0x002AD264,"Field::FieldSound::ChangeFieldBGMNowMap(Sound::FadeFrame, Sound::FadeFrame)",_ZN5Field10FieldSound20ChangeFieldBGMNowMapEN5Sound9FadeFrameES2_,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD264,e2eb35d276d964bc1e69efa208a8255052ab1a969fb2a61d8705274bcdf4d9ed,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD2DC,0x002AD2DC,"Sound::ChangeVoiceVolume(unsigned char, float, unsigned int)",_ZN5Sound17ChangeVoiceVolumeEhfj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD2DC,41aaca341f7e4444740ee74efbf9c21edb8a5bd4fb4e178da7ede163387eedb9,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD370,0x002AD370,Sound::GetPushedBGMCount(),_ZN5Sound17GetPushedBGMCountEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD370,2823e592d712f54993da76b6a71581f5f9219a8a9078400867b01423001ad648,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD51C,0x002AD51C,Sound::PreparePlayBGMReq(Sound::FadeFrame),_ZN5Sound17PreparePlayBGMReqENS_9FadeFrameE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD51C,e456cfd4dc18b4a111c54be72026a80630262e5e25c7e3cf302ac4173558f555,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD58C,0x002AD58C,Sound::SetListenerMatrix(nn::math::MTX34 const&),_ZN5Sound17SetListenerMatrixERKN2nn4math5MTX34E,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD58C,a9f3ca7c6650c443c63bad33cc4b0e001e17981592775379e8cc616a7e990c33,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD730,0x002AD730,"Field::FieldSound::StartBattleBGM(unsigned int, Sound::FadeFrame, Sound::FadeFrame)",_ZN5Field10FieldSound14StartBattleBGMEjN5Sound9FadeFrameES2_,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD730,96f96aff7bd8c7477630fac5d624ce0d0c850a90b5f7c2880a334ae2f293522a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD7F4,0x002AD7F4,Field::FieldSound::RecoverBGMFromME(unsigned int),_ZN5Field10FieldSound16RecoverBGMFromMEEj,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD7F4,3058f139643a78038ff3c05d651cd637cfb5532ca5904307a5919c70858740ab,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD7FC,0x002AD7FC,Sound::StartNewBGMFromME(unsigned int),_ZN5Sound17StartNewBGMFromMEEj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD7FC,83e6f0a3d761c8a7cdb807d780f7d82c67e98957a17c7554b8f34b0ba7812cc1,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003AD8B4,0x002AD8B4,"Field::FieldSound::ChangeBattleBGM(unsigned int, Sound::FadeFrame, Sound::FadeFrame)",_ZN5Field10FieldSound15ChangeBattleBGMEjN5Sound9FadeFrameES2_,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002AD8B4,96f96aff7bd8c7477630fac5d624ce0d0c850a90b5f7c2880a334ae2f293522a,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADA20,0x002ADA20,"Sound::Set3DActorVelocity(unsigned char, gfl2::math::ExtendedVectorTemplate<gfl2::math::SpecializedExtendedVectorTemplate<nn::math::VEC3> > const&)",_ZN5Sound18Set3DActorVelocityEhRKN4gfl24math22ExtendedVectorTemplateINS1_33SpecializedExtendedVectorTemplateIN2nn4math4VEC3EEEEE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADA20,77d25b5b48b9661681f374bd4d28b7fae125a7e68eae28b0ef42c563e106852f,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADA5C,0x002ADA5C,Field::FieldSound::RecoverBGMFromME(),_ZN5Field10FieldSound16RecoverBGMFromMEEv,Field::FieldSound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADA5C,71b1548a3867fe8e62a860f8010becb36b0386c9e97d552809cebccb9d93881d,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADA60,0x002ADA60,Sound::StartBaseBGMFromME(),_ZN5Sound18StartBaseBGMFromMEEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADA60,59ac5a8e096885e5dcd0ba6aba77fba8bf3485e0fc012117b316e3aba1841746,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADAAC,0x002ADAAC,Sound::SetListenerVelocity(gfl2::math::ExtendedVectorTemplate<gfl2::math::SpecializedExtendedVectorTemplate<nn::math::VEC3> > const&),_ZN5Sound19SetListenerVelocityERKN4gfl24math22ExtendedVectorTemplateINS1_33SpecializedExtendedVectorTemplateIN2nn4math4VEC3EEEEE,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADAAC,cff218fde7aade34d04ecc57e8c261ed7d8da2d6a328745eeb77698bca2221d7,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADD20,0x002ADD20,"Sound::ChangeBGMPlayerVolume(float, unsigned int)",_ZN5Sound21ChangeBGMPlayerVolumeEfj,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADD20,74a2045358149b85052b94426b03af0821308db515f9c564f9e3fa74cdb39a46,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADD6C,0x002ADD6C,"Sound::ChangeSETrackVariable(unsigned int, int, int, short, int)",_ZN5Sound21ChangeSETrackVariableEjiisi,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADD6C,07d5c3c51fb88c9a1b89fa330743511f03f23e0a3a9f89725f812fb43691b648,Static address resolved from CRS segment base
PokemonMoon_US_v1_0,0x003ADE7C,0x002ADE7C,Sound::GetStreamSoundSampleRate(),_ZN5Sound24GetStreamSoundSampleRateEv,Sound,FUNCTION,RETAIL_ORIGINAL_SYMBOL,ORIGINAL_EXPORT,retail CRO0 named export table,PokemonMoon_US_v1_0,static.crs,|static|,.text,0x002ADE7C,36011e6cb9c1c68f9bc86e1a10e3864f145d132a1d4ba0055cc0e8cdf0483046,Static address resolved from CRS segment base
