entry,end,size,name,qualified_name,namespace,symbol_source,signature_source,signature,is_thunk,thunk_target,body_sha256,mnemonic_sha256,instruction_count,memory_block
0031f3a0,0031f3a3,4,"FUN_0031f3a0","FUN_0031f3a0","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0031f3a0(ushort * param_1, byte * param_2, int param_3)",false,"",71b1548a3867fe8e62a860f8010becb36b0386c9e97d552809cebccb9d93881d,dcd4108de81a2858f090b68125a8291e212ef2feceeeaa583a2c9e559966cb28,1,".text"
0031f3a4,0031f467,196,"FUN_0031f3a4","FUN_0031f3a4","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0031f3a4(ushort * param_1, byte * param_2, int param_3)",false,"",aeede3e2c19c653258f0b021011a090114026b8b83f3af4e65a6e76d28af08cf,eb53a4af1e8f84a1761241486ffa4570f871ba632df1eaf03c7a293acc321855,49,".text"
0031f468,0031f46b,4,"FUN_0031f468","FUN_0031f468","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0031f468(byte * param_1, short * param_2, int param_3)",false,"",71b1548a3867fe8e62a860f8010becb36b0386c9e97d552809cebccb9d93881d,dcd4108de81a2858f090b68125a8291e212ef2feceeeaa583a2c9e559966cb28,1,".text"
0031f46c,0031f58f,292,"FUN_0031f46c","FUN_0031f46c","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0031f46c(byte * param_1, short * param_2, int param_3)",false,"",c71884d6c28a102ef7c679ecb07708f6877ea613ab4defa877945047ae763de1,6d2be054d2b2d933046388275c9ec8c5a9ecbae7b4e0440246c4bd494c36bb9f,73,".text"
0031f590,0031f637,168,"FUN_0031f590","FUN_0031f590","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f590(int param_1, int * param_2, uint * param_3)",false,"",d4bdc64d8b573db2f9b5cd5c9073c1cafeb338fe6f026f430a2928e79145c59b,ed229257294c348bd853594cc565eb0c437c84841352abfd738a455cb02b5f99,42,".text"
0031f638,0031f63b,4,"FUN_0031f638","FUN_0031f638","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f638(void)",false,"",379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,ff304d19e8233ac9117fef9eb247a8fb4751f5f6a6237a41ccc13440f8c6cda4,1,".text"
0031f63c,0031f63f,4,"FUN_0031f63c","FUN_0031f63c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f63c(void)",false,"",379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,ff304d19e8233ac9117fef9eb247a8fb4751f5f6a6237a41ccc13440f8c6cda4,1,".text"
0031f640,0031f643,4,"FUN_0031f640","FUN_0031f640","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f640(void)",false,"",379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,ff304d19e8233ac9117fef9eb247a8fb4751f5f6a6237a41ccc13440f8c6cda4,1,".text"
0031f644,0031f647,4,"FUN_0031f644","FUN_0031f644","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f644(void)",false,"",379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,ff304d19e8233ac9117fef9eb247a8fb4751f5f6a6237a41ccc13440f8c6cda4,1,".text"
0031f648,0031f71f,216,"FUN_0031f648","FUN_0031f648","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031f648(int * param_1)",false,"",38531a0fc82f2865e2a59ad0128edddb9efc7780d9e6bd2657d5a825e5ec67fe,f71bd6209fd5a0b051a98215e18371d43d0f0b1a0b0fbcc693a7b282d14f8f63,54,".text"
0031f728,0031f75f,56,"FUN_0031f728","FUN_0031f728","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f728(void)",false,"",353f033d9e8684858d4fd249209193e54638e5c3a3c7bb82223c7eadf9c8e261,cffbd8675a035eaa51a3bacfc24aacac46987929441d084c5da77342bd8ea6ac,14,".text"
0031f7dc,0031f8af,168,"FUN_0031f7dc","FUN_0031f7dc","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031f7dc(int param_1, int param_2)",false,"",c7b87497151145679c49a1c52f2f0ea1e69693b3a2a2aff8fc9eaa01a72ad306,0bb7f4651902138a90644d806c870392399433acc03a970e53a8bf0f6bba698a,42,".text"
0031f8b4,0031f953,160,"FUN_0031f8b4","FUN_0031f8b4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f8b4(int param_1, int param_2)",false,"",470204fa8aeeeda2ff50950f214e054766f57f4049085dce1efeac52d999d125,6ef7e40e5d714561ea1c2ac8f10dea8cfacadf1c422a7b208578f7a16a917659,40,".text"
0031f970,0031f9c7,88,"FUN_0031f970","FUN_0031f970","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031f970(int param_1, int param_2)",false,"",c14736c19c8e7bc9b4dbddad29d580099ea547fcc56e4988c42c9fafa842fe59,f11329d4dcc1ca914303d1a4f8f6c623fc8e7d40d57bc59f655a3c4bf32a13e0,22,".text"
0031f9e0,0031f9fb,28,"FUN_0031f9e0","FUN_0031f9e0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031f9e0(void)",false,"",8dcd1aa5562f9fc7f6123d28c12dc9182d3d690c8547f07e5f3caf5d6558fc60,f6147171107bfcf2073d8aa2e0639ded9742cd35e94c6a91a7df9fea218fa2be,7,".text"
0031fa40,0031fa6b,44,"FUN_0031fa40","FUN_0031fa40","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031fa40(int param_1)",false,"",4e1d18561e1cac31b16b2e20a85396bc6b9257a7aef537b2ea2ba372156e27f3,a7befc57d7ad82578459f6bd0123912d8cb002a4e9a4947fcd39e4683fca7d6b,11,".text"
0031fa6c,0031fd2b,676,"FUN_0031fa6c","FUN_0031fa6c","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031fa6c(int param_1, int param_2)",false,"",a910afe0b61d9b820aeff3ea3e9705e13919595dacddb2f96866115c7d2eda73,447ffbd95ba1c1afac873945460de56a9b502b298bc08829a57d3e284ebf47f7,169,".text"
0031fd30,0031fe6f,304,"FUN_0031fd30","FUN_0031fd30","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031fd30(int param_1)",false,"",d4e4c08e23c0249191a3b7dc34ad7130ec1d727202595af8033df1d9db9ba0bf,3643414423c576f7c15a31b658fec6941fb96f9ba28915672237766c1a128063,76,".text"
0031fe88,0031fef3,108,"FUN_0031fe88","FUN_0031fe88","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031fe88(int param_1)",false,"",8c95ab9f23cff859c9f3b6e1e615bbb7b87424c76451ca72f5442ef2887798fe,3aa5ff74da2bff6fa62bcf432a86462786bc00a390f8aa89d525087f27d0f6d9,27,".text"
0031fef8,0031ff53,92,"FUN_0031fef8","FUN_0031fef8","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031fef8(int param_1)",false,"",29457a71207ccced33d5e97625a04fa0de50a8b55a06443485b7fef1ae04b142,91a6e730c8005479da8f940d975574cec432a1c87ffc816d1e48f31bd8be2ea3,23,".text"
0031ff54,0031ffa7,84,"FUN_0031ff54","FUN_0031ff54","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0031ff54(int param_1)",false,"",3b37abb4a70dc511d5629f47e11d3833e20b7b1521d09eb4c3de120609815239,180d7b9f3e33802894950f98f0d8fe1329fcc4756d4e997564a37e813cbd18e6,21,".text"
0031ffb0,00320067,184,"FUN_0031ffb0","FUN_0031ffb0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0031ffb0(void)",false,"",5881219210bb543bf435c801e7385f708b70258269dd5e82c442ef21907a110f,b1bc9de408a7b7a9949ddce1825e14b395c90cb7f48af70b88f05fd621f81051,46,".text"
003200ac,003200e3,56,"FUN_003200ac","FUN_003200ac","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_003200ac(undefined4 * param_1)",false,"",6984cb2989a461f55e18783e2953ef7b601fe1052ad189758cb9f979caa17825,a503401bfeb6a09bc20a17b91fc287a49c51d9f665ade4aadd61cd44d2d1c258,14,".text"
003200e8,0032018f,136,"GetYUVImage","gfl2::devicecamera::DeviceCamera::GetYUVImage","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined4 __thiscall GetYUVImage(undefined4 param_1, undefined4 * param_2)",false,"",69d9b6456836596f17537a8a50e034a1d42f7f8ac2c7b474fec648e107ae56ed,6e3bed0e3c53a9c0c09b3b978a4924c24bb0f720cffffab85bd778c3b2dd837d,34,".text"
00320190,003201f7,104,"FUN_00320190","FUN_00320190","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00320190(void)",false,"",eaf4f4c7d6f6b9f31debbe00171a4ea59bbc98fa18ada131d34fa338ae418d34,8845489ef8457ac466eb176c0ec58c4c94ac127bbb76049b9dd16d752c47ef51,26,".text"
003201fc,00320263,104,"FUN_003201fc","FUN_003201fc","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003201fc(void)",false,"",bdbbb4f1e1afa6d20597ef8f0fd1b5baae948751244f96797d27e225816ac30e,ef2aac58c2dbab0745a80eba0584eeffb08450195287bbffa40ecffb0732cbc0,26,".text"
00320268,003202b7,80,"FUN_00320268","FUN_00320268","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00320268(void)",false,"",d3572f9263a29c57df97f2340f7bff7e58732a7e34eba9fc9f75e6b83c92566b,9201fde3188eadf9c7f02519ad1698d1cf693e0604a34edc1858657f5bd0f3dc,20,".text"
003202bc,003203cf,276,"SetPicturePaneTexture","gfl2::devicecamera::DeviceCamera::SetPicturePaneTexture","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined4 __thiscall SetPicturePaneTexture(Pane * param_1, int param_2, uint param_3, uint param_4)",false,"",199e2a935933701317c031aafb1960005fc5d52175071e779c75ab1d9c1cb105,afc0f489e1e8c70055e1e8be2eb52288e008d1ab4e0618353d5465831b689a5d,69,".text"
003203d0,0032082f,1088,"Setup","gfl2::devicecamera::DeviceCamera::Setup","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined __thiscall Setup(int * param_1)",false,"",4d22b2af3b56306733510fb2a496ddb01507495e7e0eaede40a326ec5b04b260,e769f6f96994f42ad435a67c89c75f6b53de2b9d1992ccc1f6583776bc9ebf7b,272,".text"
00320830,0032083b,12,"Start","gfl2::devicecamera::DeviceCamera::Start","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined __thiscall Start(void)",false,"",791c4af475e145986bd09bb4eb067d82120d5442802c4f5e03e6e0129e94cc21,0b9c631558d6621e51cf8d281be8f8c838e4480548ebabb61fb679fdfc3f43fc,3,".text"
0032083c,003208c3,136,"Update","gfl2::devicecamera::DeviceCamera::Update","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined1 __cdecl Update(int param_1, int param_2)",false,"",8da516c8c4d49432a78c7db4892d900dd78b18d07783d7a7c6fdc7098f18b32e,6ecd6813e66373da190555004046e8da2d73aa95433e5454b422776ee9803318,34,".text"
003208c4,00320957,148,"Cleanup","gfl2::devicecamera::DeviceCamera::Cleanup","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"undefined __thiscall Cleanup(void)",false,"",0c2d461ce8424b1ca781ae327cbf4fbe0e0c7c0556d99901ff3a2a9d2d5cd70b,18e21afc91b2fb83bfd23534ac7272c3a753a50348c54fd2bad25266ac08a109,37,".text"
00320958,003209f7,160,"DeviceCamera","gfl2::devicecamera::DeviceCamera::DeviceCamera","gfl2::devicecamera::DeviceCamera",ANALYSIS,ANALYSIS,"int __thiscall DeviceCamera(void)",false,"",93f43ce7b386ecc753371b24d5533e5a13a56ecd4196f02283e5065ff7d1f5ac,235b651d990439098a323db3575b5b43144463e857cfe85cd5e8b61b15bf5a0e,40,".text"
00320aac,00320b37,140,"FUN_00320aac","FUN_00320aac","Global",DEFAULT,ANALYSIS,"DeviceCamera * __stdcall FUN_00320aac(DeviceCamera * param_1)",false,"",6e76487c699c22e5f71dc5b5f6074ebdae91764ddb4ad7e8bbf2b1e95285f840,23e9a1b93e25edd93ef908f5c592dd8c07adad15d70f424fd9d6fc5fe6b25e3d,35,".text"
00320b4c,00320b6f,36,"FUN_00320b4c","FUN_00320b4c","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00320b4c(int param_1)",false,"",378c268aba26f16246a1715813c9301871ab30f61a794cb1478c41d3bf7ca329,89da13a57e8a4342870e90f997b2706c28fb85fe3c6740d4855b66e4c4c1a7a0,9,".text"
00320b70,00320be3,116,"FUN_00320b70","FUN_00320b70","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00320b70(int param_1)",false,"",ad416d39f380e63a1550c28d1fe145e9ea367fdcf66738dfae4df8a273d60e15,f53ed7ea90f84cc8b3c2f7a519be4f58efb29d511b5755f8d59071f08b5af797,29,".text"
00320be8,00320c5b,116,"FUN_00320be8","FUN_00320be8","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_00320be8(int param_1)",false,"",2d243850e59b30456b448f668156b855cfec14813a9f0e200ff0530041d49647,f53ed7ea90f84cc8b3c2f7a519be4f58efb29d511b5755f8d59071f08b5af797,29,".text"
00320c60,00320cd7,120,"FUN_00320c60","FUN_00320c60","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00320c60(int param_1, int * param_2, int param_3, uint param_4)",false,"",74d7c71a98ac3188ca30fad36c597b48f7f7032ea6c74afe025c66fc69eb1b68,83c9e17e2a7071fa1ea47f3ee3608bd76a1c4ee60f42714ede94f919253f83f9,30,".text"
00320cd8,00320d13,60,"FUN_00320cd8","FUN_00320cd8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00320cd8(int param_1, int param_2)",false,"",ab3cf1bf62ce08a92686eefe0f80d6851dfa6c200d5d3a3f22bfedcbfcb603f1,317938cdbd6ce5a50e5dab2fcc86f53867a7195c79f436dc85d7fc97614e5c11,15,".text"
00320d14,00320d5b,72,"FUN_00320d14","FUN_00320d14","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_00320d14(undefined4 * param_1)",false,"",79c47e8c02fb0c96b8d15222d35baab2063134b0f0bd8ca50629720a4014f014,c059bb5bb97f1976d345b67b598da43743b13b8ba9cdc4ec49f9d5ff68d58ec5,18,".text"
00320d90,00320e1b,140,"FUN_00320d90","FUN_00320d90","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00320d90(int param_1)",false,"",c62ff8565eefc7d1ab077dc550ab4c2744c92ad4a0cece2c4b9ec5316f3ac5de,ca7a99cd25ef9220fb6bfab2a444ac429ae979aee016c5eadcdac1fc96b37a3d,35,".text"
00321054,003213c7,828,"FUN_00321054","FUN_00321054","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321054(int param_1)",false,"",c4eacd675edb70e8a83598d1c02c7281c64c5b19b85f54dea24269fb9274c1d2,80079cb9103df60f001fd41cab273aa3869d7eafe2d8963b7bf3b2f8c2b448d6,207,".text"
003213c8,0032142b,100,"FUN_003213c8","FUN_003213c8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003213c8(int param_1)",false,"",881c70372b9525aef4cb965e51088f7a3aba7fba5335216e32620fbd8eb03133,9cadff33d48f1bf457492c5c97bd16b4f9a85f2d990c9a5878573adf424b8829,25,".text"
00321430,003215ff,432,"FUN_00321430","FUN_00321430","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321430(int param_1)",false,"",b4df6d637d5b35c991b882043495a60b0579e7b81b6f3f4a7a9655b43b863b72,35ccaba245f16c55486010f3d005c9225a5ac6069e8b9afb58b65ce50e709a92,108,".text"
00321600,00321bcf,1396,"FUN_00321600","FUN_00321600","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321600(int param_1)",false,"",da33b5f1b75a555a61723b28dd38aa8ca1fdbf7abeedd831668aa2b1446e1307,c27279deface23b1b133acaa4db3947adb93f51ad3a9da3a5c802580a43b2c6d,349,".text"
00321be0,00321cd7,248,"FUN_00321be0","FUN_00321be0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321be0(int param_1)",false,"",d67ea2daeffde976a26ffee49b39a3a39073f9d7eea40239980c0d3b5653fcb5,94720e4cf387f4a35af6898f72bae4092052e34b83f3ebf03c5b46b72df760eb,62,".text"
00321cf4,00321def,252,"FUN_00321cf4","FUN_00321cf4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321cf4(int param_1, undefined4 * param_2)",false,"",7d2c097bbe917078398740feeedf7011ea51c4d4776fdad12e632892292355ee,7b1cd7c1ca8f221413c59aabb5ff6c30ed8ac5961f898222f74f5ac515fb7208,63,".text"
00321e04,00321eef,236,"FUN_00321e04","FUN_00321e04","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00321e04(int param_1)",false,"",41af512319b9c204b5c50f71b7373c1751f01a8bfa95b17ffd05a3cce330f182,8aa622894f432c10a057e868ea261322c7c3e07bbb395208c7bcf31f47ee0d78,59,".text"
00321ef4,003220c7,468,"FUN_00321ef4","FUN_00321ef4","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_00321ef4(undefined4 * param_1, undefined4 param_2, undefined4 param_3, int param_4)",false,"",e82d8d930840d84416c08d731897018384c36d2cde2d54936c8c28ba13522fd2,e0efe1671283176a47b5653a3520c13ac7544be58f68aa03bd39b4992f1c662d,117,".text"
003220d8,0032216f,152,"FUN_003220d8","FUN_003220d8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003220d8(undefined4 * param_1)",false,"",2ea3bccd18e794db5db94d91724c82c95adf68b0022de74e6596c51756d753a9,ae56d0f131060a22008ac648221e14b539e996b2c8a83ef8021922a75282299b,38,".text"
0032217c,0032220f,148,"FUN_0032217c","FUN_0032217c","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_0032217c(undefined4 * param_1)",false,"",a1ecbab842b4d8f37a3eca56fac63534c0155e82c3acab6e3d345ec9348bec96,4f545683bccb5793110960e721154d4818eaabc4cc2980001f5d6d9ee71fdd09,37,".text"
0032221c,0032227b,96,"FUN_0032221c","FUN_0032221c","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0032221c(int param_1)",false,"",b9c75819c43b1a956a4b76c146ba756cf318672149f7ea3b001f04641a55c553,95816b7589fe70193b89d6c8153d8cc375544242bf0df556895d82ea5a49d3ad,24,".text"
0032227c,0032229f,36,"FUN_0032227c","FUN_0032227c","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0032227c(int param_1)",false,"",d188fc31e918dbc7b9bc7e04946f0244c44192d448b70b814b4f7e85cbd69590,89da13a57e8a4342870e90f997b2706c28fb85fe3c6740d4855b66e4c4c1a7a0,9,".text"
003222a0,00322317,120,"FUN_003222a0","FUN_003222a0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003222a0(int param_1, int * param_2, int param_3, uint param_4)",false,"",80a3064048f04fe46974d6ec6d887eeba1dd17544225802d2d37e76ce9a0f89c,83c9e17e2a7071fa1ea47f3ee3608bd76a1c4ee60f42714ede94f919253f83f9,30,".text"
00322318,00322353,60,"FUN_00322318","FUN_00322318","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00322318(int param_1, int param_2)",false,"",7bffea3c29b837c672b6a5f6d2505f94928b2926cd4e1b5cfa7f562045d1d3bf,317938cdbd6ce5a50e5dab2fcc86f53867a7195c79f436dc85d7fc97614e5c11,15,".text"
00322354,0032239f,76,"FUN_00322354","FUN_00322354","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_00322354(undefined4 * param_1)",false,"",3a0f71b22cd33fd7910212454dcb9853afa04ebebba5099e66731153199bfbb4,ce2a931192bc2164da7e58d0a8cc4381399d284b934198bf8ce6c8445b277502,19,".text"
00322738,0032274b,20,"FUN_00322738","FUN_00322738","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00322738(int param_1, int * param_2, int * param_3)",false,"",c890645f3d14d8596b6a9dd2c86c76bd8182a91fac8faaee3c6b6a2530156d5e,cf499acfcbd8c490940f4d55e2394a4a25653ae368090b7a0ccf17269431cbc0,5,".text"
0032274c,00322783,56,"FUN_0032274c","FUN_0032274c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0032274c(int param_1, undefined4 param_2, undefined4 param_3)",false,"",5b2ccdc5738c64447dfb1bea10602d11a35147d13cfbd6fb5ef5ec3577fcb028,27012c3c08813712b5421362c404692bd68037fc4a1c7f4dbdfaee0f81c108a9,14,".text"
00322784,003228eb,360,"FUN_00322784","FUN_00322784","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00322784(int param_1)",false,"",e6e7e0da2b4dfe0ba47771da0a8c30d6792e2926bfead25873956fad0979291e,31a868b93af8afc88004880804443976235bdae46a2f7800135980fa55d3ff4f,90,".text"
003228f0,00322bb7,692,"FUN_003228f0","FUN_003228f0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003228f0(int param_1, int * param_2)",false,"",f982b9f563983d31dd641654df7810a02f0bafd795d2828bd00baf0d5324e4cd,15f48c30b0147b755680daac0f3dadde53c4e291fc56e67728e84c68575c6aa1,173,".text"
00322bd4,00322cbb,232,"FUN_00322bd4","FUN_00322bd4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00322bd4(int param_1)",false,"",b8880614eb978f8d3a7b0d962730b5abaa355fc324de56fcdcb65d1dee8b904a,b237fd78ec5c30406544d08be23ba2b7ccbc93eb69e708322657d705111190ce,58,".text"
00322cc4,00322ddf,284,"FUN_00322cc4","FUN_00322cc4","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_00322cc4(undefined4 * param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4)",false,"",21be14e71c5b0bcfcdbec3812da1289162273427994f20da23a80684ec69bd51,48b3ccb31c5159cb8c93c62becccacc45c999c1556ce99fc16ea7dbeaa1f39f2,71,".text"
00322ea8,00322f47,160,"FUN_00322ea8","FUN_00322ea8","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_00322ea8(undefined4 * param_1)",false,"",578aac951f825f85d8ccb820dd6211fd2adae4df28664a24fb2e8a0902684e17,89d0221f196d0119dce13c8ff00afe58a90866179bf876a2a5a99233f7910393,40,".text"
00322f58,00322f63,12,"Generate","gfl2::renderingengine::scenegraph::Inheritance::Generate","gfl2::renderingengine::scenegraph::Inheritance",ANALYSIS,ANALYSIS,"undefined __thiscall Generate(undefined4 param_1, undefined4 param_2)",false,"",789d847825a5a636a56450c09e6632ffbf5794fda1a58ec77e428c4da1d90488,197b3b050c3e001f3304e5a96b7c1778b29e803d85b7c6d4570a94bb7f47a520,3,".text"
00322f64,00323137,468,"FUN_00322f64","FUN_00322f64","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00322f64(int * param_1, uint * param_2, undefined4 param_3, undefined4 param_4)",false,"",273f59acfd0571d929b5dfd970795a378e5223350044f8c3c26a181f1ab8c8ff,ef391552b9b99bebadd2249eb7063f79b19f36e5baebfb786657d6c51068af24,117,".text"
0032315c,0032334b,496,"RemoveChild","gfl2::renderingengine::scenegraph::SceneGraphManager::RemoveChild","gfl2::renderingengine::scenegraph::SceneGraphManager",ANALYSIS,ANALYSIS,"undefined __cdecl RemoveChild(DagNode * param_1)",false,"",f4a9ee30004d14b1fc4fe0aadaaa26e33f49a18c31e4bc3a93fa7ae2808558cb,7b0817f293afc5fc30cfb16fec227e4364c6e5d8bbca0b4bc7bcf4a2f53274b2,124,".text"
00323364,0032339b,56,"FUN_00323364","FUN_00323364","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00323364(int param_1)",false,"",801c4a9f44ba40b159b9ed2977dbbf4d073fea0c094284996281b8422151ff18,4f491ec5da6ae7cae7578a1284fa34a646b228725f1d7508968276bb00a93c94,14,".text"
003233a0,00323443,164,"FUN_003233a0","FUN_003233a0","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_003233a0(int param_1)",false,"",74201db2f8bd8dc9e8d0a6aebf57d16edb58b59cd638a305928af37246dc336d,a4e83351a70aef66818283a0fb4cd4c82b87f282daa018ee8c81fa81bf12ce8c,41,".text"
003234c0,003234e7,40,"SetVisible","gfl2::renderingengine::scenegraph::instance::DrawableNode::SetVisible","gfl2::renderingengine::scenegraph::instance::DrawableNode",ANALYSIS,ANALYSIS,"undefined __thiscall SetVisible(int param_1)",false,"",72d2f6779aa30d9c11fb31ee574e280c639c8f61728c8bc337149fef32bc9c17,7012f652ea9be3bf59110d82e083ed96bc523b6ed62c287a43f938e1a62c94c2,10,".text"
003234e8,0032350b,36,"FUN_003234e8","FUN_003234e8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_003234e8(int param_1)",false,"",2afeed4261f2032be695569d01766ab6335aaf3ed90f17a3e31ef5f4eae69309,3410a89b149850d314450b060e9b597098d25e9d75a48021a5aba3174c4344a5,9,".text"
00323510,003235af,160,"TraverseModelFast","gfl2::renderingengine::scenegraph::SceneGraphManager::TraverseModelFast","gfl2::renderingengine::scenegraph::SceneGraphManager",ANALYSIS,ANALYSIS,"undefined __cdecl TraverseModelFast(int * param_1)",false,"",3dd92367d5efa36425dab0546487400d0b4451c786d05a52bb9de3f02b606df8,66d88639795b4b5d83840dc2a0513b279992ed91f36a8909d65bb78282eb2b02,40,".text"
003235b8,003235ff,72,"TraverseModelFast","gfl2::renderingengine::scenegraph::SceneGraphManager::TraverseModelFast","gfl2::renderingengine::scenegraph::SceneGraphManager",ANALYSIS,ANALYSIS,"undefined __stdcall TraverseModelFast(void)",false,"",0dc3c85c7ee656d130aaa7577ffd5db2eb1f3a0e42f8f6c37aecb3d19670c992,861c0b5720b37d1903373ac68b522b6d09491dce074dc8765f89839ff2306433,18,".text"
00323608,003236e7,224,"TraverseApplyBillboard","gfl2::renderingengine::scenegraph::SceneGraphManager::TraverseApplyBillboard","gfl2::renderingengine::scenegraph::SceneGraphManager",ANALYSIS,ANALYSIS,"undefined __cdecl TraverseApplyBillboard(undefined4 * param_1)",false,"",509978fae5500bb3d6396e26156e1472213b6e7dd52ed075c6a500bcceb5435f,5f5be6b595a51a3ef41d663ddca4a77008935affaa8df655696c20db1927f8e1,56,".text"
003236fc,00323737,60,"TraverseModelFastFromChild","gfl2::renderingengine::scenegraph::SceneGraphManager::TraverseModelFastFromChild","gfl2::renderingengine::scenegraph::SceneGraphManager",ANALYSIS,ANALYSIS,"undefined __cdecl TraverseModelFastFromChild(int param_1)",false,"",38cb5ee66ef40a424910304b5a348fee03f09cc306f3198a13231681d6e6e583,4476f149615582ee2d6032248dd51bde45acad86d434e644ac8b13c30e52ec41,15,".text"
